ID,CUST_OPN_DT,NBROPN,AGE,CITY,STATE,PSTL_CD_5,PSTL_CD_4,NBR_OF_CHLD_IN_HH,OCCUP_OF_1ST_INDV,OWN_RENT,PRM_PLUS_LG_OF_RSD,PRM_PLUS_MRTL_STS,PRM_PLUS_PRSNC_OF_CHLD,CHLD_AGE_00_10,CHLD_AGE_11_17,CHLD_AGE_18_24,EDU1,GNDR_OF_1ST_INDV,HH_ADLTS_PE_PLUS_CNT,INCOME,ROLLUP-CDE,AGGR_VEH_MV,HOM_MV,HOUSE_YR_BUILT,MAIL_ORD_BYR,MAIL_RESPONDERS,NBR_OF_VEHS,PRSNC_OF_POOL_FLG,PRPY_TYP,AST_IXI,CDA_ID,CDA_BAL,CHK_ID,CKCOLBAL,CCD_FLG,CCDBAL,SAV_ID,SVCOLBAL,MTG_ID,MTG_TOT_BAL_AMT,EQ_LINE_FLG,HOM_EQTY_LINE_AMT,EQ_LOAN_FLG,HOM_EQTY_LOAN_AMT,OTHER_LOAN_FLG,OTHER_LOAN_BAL,Auto_Flg,AUTO_LOAN_BAL,INV_FLG,INVST_AMT,ATM_FLG,POS_FLG,CSR_FLG,IVR_FLG,WEB_FLG,TLR_FLG,CRV
35576,03/23/1992,2,74,COVINGTON,KY,41017,2919,0,7,O,15,M,N,,,,1,M,3,60000,N,50,H,1936,B,R,1,,A,80490,N,,Y,2770.19,1,1318.44,N,,N,0,N,0,N,0,,0,,0,N,,N,NA,NA,NA,NA,Y,798.64
30255,04/04/2005,1,66,PORTLAND,OR,97206,4602,0,O,O,3,S,N,,,,1,F,1,62500,N,110,H,1911,B,R,,,A,2730,N,,N,,1,32.05,N,,N,0,N,0,N,0,,0,,0,N,,NA,NA,NA,NA,NA,NA,799.01
47041,03/01/1976,3,69,PORTLAND,OR,97217,2547,0,O,R,15,B,N,,,,1,M,1,15000,G,60,,,,,1,,,14384,N,,Y,6237.71,0,,Y,16923.59,N,0,N,0,N,0,,0,,0,N,,Y,NA,NA,NA,NA,Y,799.22
441,03/22/1994,1,52,CHASKA,MN,55318,9518,1,O,O,4,M,Y,,Y,Y,1,M,2,125000,N,970,Q,1977,,,3,,A,513710,N,,N,,1,5791.44,N,,N,0,N,0,N,0,,0,,0,N,,NA,NA,NA,NA,NA,NA,799.41
16179,11/15/2005,1,23,RNCHO CORDOVA,CA,95741,0814,0,O,O,0,M,N,,,,1,M,2,87500,D,0,M,1957,,,,,A,95255,N,,Y,443.02,0,,N,,N,0,N,0,N,0,,0,,0,N,,NA,NA,NA,NA,NA,NA,799.69
38317,03/01/1978,3,87,ALTON,IL,62002,3134,0,8,O,15,S,N,,,,1,M,2,25000,U,0,D,,B,R,,,A,159799,Y,30000,Y,18537.3,0,,Y,22445.12,N,0,N,0,N,0,,0,,0,N,,NA,NA,NA,NA,NA,Y,800.27
27219,02/26/2003,1,36,DEARBORN,MI,48128,2511,0,O,O,10,A,N,,,,1,M,2,87500,N,0,I,,B,R,2,,E,21297,N,,N,,1,6746.48,N,,N,0,N,0,N,0,,0,,0,N,,NA,NA,NA,NA,NA,NA,800.97
27409,04/25/2003,1,24,LAKEWOOD,CO,80226,4987,0,O,R,0,S,N,,,Y,1,F,1,17500,N,0,,,,,,,,51709,N,,N,,1,4624.16,N,,N,0,N,0,N,0,,0,,0,N,,N,NA,NA,NA,Y,NA,801.03
1376,12/08/1987,4,43,WINONA,MN,55987,4153,2,P,O,11,A,Y,Y,,,1,M,2,120000,N,260,E,,B,R,1,,,119775,N,,Y,396.44,1,3510.49,N,,N,0,N,0,N,0,,0,,0,N,,Y,Y,NA,NA,Y,NA,801.22
22539,08/01/1968,6,81,MONMOUTH,OR,97361,1317,0,1,O,15,M,N,,,,3,M,2,35000,N,40,F,1950,B,R,1,,A,53494,N,,Y,42015.14,0,0,Y,71681.6,N,0,N,0,N,0,,0,,0,N,,N,Y,NA,NA,NA,Y,802.02
28476,03/09/2004,1,32,STERLING HTS,MI,48312,3976,1,P,R,3,M,Y,Y,,,1,F,2,45000,S,90,,,,,1,,,9413,N,,N,,1,5294.61,N,,N,0,N,0,N,0,,0,,0,N,,NA,NA,NA,NA,NA,NA,802.88
7858,06/14/2002,2,31,YAKIMA,WA,98901,3187,1,P,R,3,B,Y,,Y,,1,F,1,14400,H,0,C,1930,,,,,A,569,N,,Y,-24.67,1,1680.01,N,,N,0,N,0,N,0,,0,,0,N,,N,Y,NA,NA,NA,Y,803.08
34400,06/04/1983,3,63,SAINT LOUIS,MO,63119,4622,0,1,O,15,M,N,,,,3,M,2,125000,J,210,H,1951,B,R,2,,A,18792,Y,14379.67,Y,2682.92,0,,Y,79805.33,N,0,N,0,N,0,,0,,0,Y,0,NA,NA,NA,NA,NA,NA,803.19
39715,04/02/1999,4,50,KANSAS CITY,KS,66104,1525,1,1,O,8,S,Y,Y,,,4,F,3,45000,N,0,C,,B,R,1,,,698,N,,Y,1375.63,1,1,N,,Y,35127.68,N,0,N,0,,0,,0,N,,Y,Y,N,Y,NA,Y,805.51
47580,11/17/1995,2,46,VANCOUVER,WA,98684,6748,2,2,O,5,M,Y,,Y,,1,M,2,79999.92,N,0,I,1998,B,R,,,A,73842,N,,Y,1081.11,0,,N,,N,0,N,0,N,0,,0,,0,N,,Y,Y,N,Y,Y,Y,805.97
34349,08/29/1984,3,78,CLEVELAND,MO,64734,9342,0,8,O,11,M,N,,,,1,M,2,84000.96,N,10,D,,B,R,1,,,125276,N,,Y,9832.27,0,0,Y,16230.25,N,0,Y,0,N,0,,0,,0,N,,Y,NA,NA,Y,NA,Y,806.47
40672,06/01/1975,2,79,WATERLOO,IA,50701,9521,0,2,O,15,M,N,,,,1,M,2,62500,N,60,,,B,R,1,,,55628,N,0,Y,3465.13,0,,Y,55763.36,N,0,N,0,N,0,,0,,0,N,,NA,NA,NA,NA,NA,NA,807.31
2392,11/20/1987,3,43,RICHFIELD,MN,55423,2801,0,3,O,6,M,N,,,,1,M,2,75000,N,40,I,1953,B,R,1,,A,33465,N,,Y,785.23,1,4369.74,N,,N,0,N,0,N,0,,0,,0,N,,Y,Y,NA,Y,NA,N,807.34
4209,02/27/1995,7,40,DENVER,CO,80219,3218,2,7,O,4,M,Y,Y,,,1,F,2,85005.96,N,0,D,1940,B,R,1,,A,1644,N,,Y,9678.5,1,5121.57,Y,1291.3,N,0,Y,28757.96,N,0,,0,,0,N,,NA,NA,NA,NA,Y,NA,807.66
47227,01/19/1988,5,26,TALENT,OR,97540,8680,0,P,R,3,B,N,,,,1,M,1,39999.96,N,320,M,1997,B,R,2,,A,17125,N,,Y,12006.87,0,,Y,354.33,N,0,N,0,N,0,,0,Y,12883.53,N,,Y,Y,NA,NA,Y,N,808.41
22856,06/25/1985,1,59,PROSSER,WA,99350,0800,0,7,R,2,S,N,,,,1,F,1,15000,U,0,,,,,2,,,3276,N,,N,,1,6205.43,N,,N,0,N,0,N,0,,0,,0,N,,NA,NA,NA,NA,NA,NA,809.23
41491,02/04/1991,11,45,HARTLAND,WI,53029,2508,1,2,O,8,M,Y,,Y,,1,F,2,129499.92,R,210,M,,B,R,1,,A,199125,Y,19237.42,Y,23765.58,0,0,Y,3532.53,N,0,N,0,N,0,,0,Y,13087.23,N,,Y,Y,NA,NA,Y,Y,809.54
40965,10/28/1969,4,72,SIDNEY,OH,45365,1417,0,P,O,15,M,N,,,,1,M,3,116499.96,G,220,C,,B,R,1,,,1239,N,,Y,3197.65,1,1940.34,N,,Y,14526.18,Y,26779.26,N,0,,0,,0,N,,NA,NA,NA,NA,NA,Y,809.98
4500,12/15/1987,1,48,GLENMONT,OH,44628,0387,1,Z,O,15,M,Y,,Y,,1,M,3,62500,G,70,,,B,R,1,,,311,N,,N,,1,4444.45,N,,N,0,N,0,N,0,,0,,0,N,,NA,NA,NA,NA,NA,NA,811.38
27519,05/06/2003,1,34,MIRAMAR,FL,33027,5761,0,,O,1,S,N,,,,1,F,1,25000,U,130,L,,B,R,1,,B,4969,N,,N,,1,2530.43,N,,N,0,N,0,N,0,,0,,0,N,,NA,NA,NA,NA,NA,NA,811.6
27988,08/29/2003,1,,JOHNSON CITY,TN,37604,4452,0,P,O,3,M,N,,,,1,M,2,15000,N,110,C,1952,B,R,2,,A,20369,N,,N,,0,,N,,Y,58090.05,N,0,N,0,,0,,0,N,,NA,NA,NA,NA,NA,NA,811.61
9474,04/30/2003,2,35,LEITCHFIELD,KY,42754,7633,1,1,O,5,M,Y,Y,,,1,M,2,57000,U,260,,,B,R,2,,,558,N,,N,,0,0,N,,N,0,N,0,N,0,,0,Y,26663.62,N,,NA,NA,NA,NA,NA,NA,811.92
21435,04/25/2007,1,65,THOUSAND OAKS,CA,91362,2633,0,O,O,4,M,N,,,,3,M,2,62500,N,0,S,2002,B,R,,,A,124560,N,,N,,0,,N,,N,0,N,0,N,0,Y,136261.61,,0,N,,NA,NA,NA,NA,NA,NA,812.14
43972,11/19/2001,1,39,LAWRENCE,KS,66044,1067,0,O,O,9,M,N,,,,1,F,2,87500,N,0,E,,,,,,,53507,N,,N,,0,,N,,Y,31263.82,N,0,N,0,,0,,0,N,,NA,NA,NA,NA,NA,Y,812.57
33007,10/31/2006,1,,ZEELAND,MI,49464,9752,,P,,0,,,,,,0,,,,U,0,,,,,,,,28646,N,,N,,0,,N,,Y,123198.58,N,0,N,0,,0,,0,N,,NA,NA,NA,NA,NA,NA,813.39
28467,03/05/2004,1,34,STAR,ID,83669,5464,1,O,O,5,M,Y,,Y,,1,M,2,112500,N,240,I,,B,R,2,,,88411,N,,N,,1,13387.28,N,,N,0,N,0,N,0,,0,,0,N,,NA,NA,NA,NA,NA,NA,813.47
15105,03/08/2004,1,28,STERLING HTS,MI,48312,1518,0,1,O,3,M,N,,,,2,M,3,37500,N,360,F,1967,B,R,2,,A,51181,N,,N,,1,5947.07,N,,N,0,N,0,N,0,,0,,0,N,,NA,NA,NA,NA,NA,NA,813.89
22208,12/06/1996,1,38,WATERFORD,MI,48329,3078,1,P,O,14,M,Y,Y,,,1,M,2,87500,N,450,G,1939,B,R,1,,A,40823,N,,N,,1,1784.4,N,,N,0,N,0,N,0,,0,,0,N,,NA,NA,NA,NA,NA,NA,815.06
33120,12/01/2006,1,66,LAYTON,UT,84041,1777,1,O,O,2,M,Y,,Y,,1,M,2,112500,S,170,F,1986,B,R,2,,A,3086,N,,N,,0,,N,,Y,150000,N,0,N,0,,0,,0,N,,NA,NA,NA,NA,NA,NA,818.13
41394,10/28/1988,4,55,SPRINGFIELD,IL,62703,5122,0,1,O,15,M,N,,,,2,M,3,62500,N,160,,,B,R,2,,,36953,Y,15891.12,Y,33145.48,0,,Y,16471.34,N,0,N,0,N,0,,0,,0,N,,NA,NA,NA,NA,NA,NA,818.35
37220,10/02/1995,5,44,MIDDLETOWN,OH,45044,4640,1,1,O,13,M,Y,Y,,,1,M,2,62500,G,140,D,1911,B,R,3,,A,2961,N,,Y,433.44,0,275.89,Y,18.68,N,0,Y,16909.06,N,0,,0,,0,N,,Y,Y,NA,NA,Y,Y,818.95
7517,02/13/2002,4,45,MERIDIAN,ID,83646,2097,1,,O,15,M,Y,,Y,,1,F,2,84000,N,200,,,B,R,1,,,55168,N,,Y,8424.95,1,2185.63,Y,952.16,N,0,N,0,N,0,,0,,0,N,,NA,NA,NA,NA,NA,Y,821.13
12710,09/15/2004,1,46,STUDIO CITY,CA,91604,2781,0,N,O,5,B,N,,,,3,M,1,210000,N,0,Q,2003,B,R,,,B,35246,N,,N,,1,4310.48,N,,N,0,N,0,N,0,,0,,0,N,,NA,NA,NA,NA,NA,NA,821.87
33286,10/31/2006,1,48,ST PETERSBURG,FL,33709,1444,1,1,O,15,M,Y,,Y,Y,1,M,2,62500,S,240,I,1973,B,R,3,Y,A,39445,N,,N,,0,,N,,Y,248493.69,N,0,N,0,,0,,0,N,,NA,NA,NA,NA,NA,NA,823.97
2530,05/23/1996,2,39,WOODBURY,MN,55125,4859,2,O,O,9,A,Y,Y,,,3,M,2,75000,U,100,O,1998,B,R,1,,A,153209,N,,N,,1,2135.38,N,,N,0,N,0,N,0,,0,,0,N,,NA,NA,NA,NA,Y,NA,824.02
16460,12/21/2005,1,43,PAINESVILLE,OH,44077,9727,1,O,O,5,A,Y,Y,,,1,M,2,87500,N,350,K,2001,B,R,1,,A,96125,N,,N,,0,,N,,N,0,N,0,N,0,,0,Y,20549.51,N,,NA,NA,NA,NA,NA,NA,824.16
13815,02/28/2005,1,34,LOUISVILLE,KY,40215,1973,1,B,O,7,A,Y,,Y,,1,M,3,15000,S,230,D,,B,R,3,,,4990,N,,Y,940.45,0,,N,,N,0,N,0,N,0,,0,,0,N,,Y,Y,NA,Y,NA,Y,824.77
45634,05/30/1978,4,46,SACRAMENTO,CA,95842,3029,0,1,O,5,S,N,,,,1,M,1,42000,S,0,F,1969,B,R,,,A,519,N,,Y,3713.69,1,61,Y,309.22,N,0,N,0,Y,19425.71,,0,,0,N,,NA,NA,NA,NA,NA,Y,824.95
36,05/21/1992,5,47,BILLINGS,MT,59101,7100,0,Y,O,8,S,N,,,,3,M,2,300000.96,I,290,D,1985,B,R,1,,A,7053,N,,Y,7630.13,1,9.95,N,,N,0,Y,36668.75,N,0,,0,,0,N,,Y,NA,NA,N,Y,Y,825.14
47667,04/06/1993,5,26,PORTLAND,OR,97220,2323,0,P,R,4,B,N,,,,1,F,2,48012,N,100,H,1952,,,1,,A,45913,N,,Y,4513.79,0,,Y,0.07,N,0,N,0,N,0,,0,,0,N,,Y,Y,NA,NA,Y,Y,825.38
40897,12/01/1975,4,58,WEST PADUCAH,KY,42086,9655,0,5,O,15,M,N,,,,1,M,3,93996,S,320,D,,B,R,3,,,46592,N,,Y,3167.37,1,0,Y,1906.56,N,0,N,0,N,0,Y,17107.88,,0,N,,Y,Y,NA,Y,Y,Y,825.81
342,02/25/1994,4,59,STILLWATER,MN,55082,5423,0,2,O,15,M,N,,,,2,F,2,112500,N,340,K,1973,B,R,1,,A,135320,N,,Y,21283.01,1,1282.16,Y,318.14,N,0,N,0,N,0,,0,,0,N,,NA,NA,NA,NA,NA,Y,825.93
42559,11/20/1984,5,80,SAINT LOUIS,MO,63128,2457,0,P,O,15,M,N,,,,1,M,2,62500,G,80,G,1971,B,R,1,,A,187957,Y,28055.19,Y,13321.71,0,,N,,N,0,N,0,N,0,,0,,0,Y,9056.7,NA,NA,NA,NA,NA,Y,826.07
26963,12/10/2002,1,46,RICHFIELD,MN,55423,3064,3,3,O,15,M,Y,Y,Y,Y,2,M,2,62500,U,160,I,1948,B,R,1,,A,45240,N,,N,,1,476.1,N,,N,0,N,0,N,0,,0,,0,N,,NA,NA,NA,NA,Y,NA,826.08
15893,10/14/2005,1,53,CORBETT,OR,97019,9782,,O,,0,,,,,,0,,,,N,0,,,,,,,,84364,N,,Y,7.54,0,,N,,N,0,N,0,N,0,,0,,0,N,,Y,Y,NA,NA,NA,Y,826.68
46129,08/02/1989,2,60,ISSAQUAH,WA,98027,4546,0,N,O,15,M,N,,,,3,M,2,88999.92,N,0,N,1976,B,R,2,,A,402936,N,,Y,20471.45,0,,N,,N,0,Y,51719.96,N,0,,0,,0,N,,NA,NA,NA,NA,NA,NA,827.37
36615,12/09/1983,3,55,BLUE SPRINGS,MO,64014,5457,0,O,O,0,M,N,,,,1,M,2,124999.92,S,0,H,,B,R,,,E,20105,N,,Y,38300.85,0,,Y,2858.63,N,0,Y,134479.02,N,0,,0,,0,N,,NA,NA,NA,NA,NA,Y,827.96
28994,10/25/2001,1,32,CANTON,OH,44707,2045,1,Q,O,5,M,Y,Y,,,1,M,2,35000,N,80,B,1952,B,R,,,A,2869,N,,N,,0,,N,,Y,59251.62,N,0,N,0,,0,,0,N,,NA,NA,NA,NA,NA,NA,828.23
22300,04/14/1997,1,54,SALINE,MI,48176,1575,0,4,O,15,M,N,,,,1,M,2,62799.84,N,170,K,,B,R,1,,A,30563,N,,N,,1,10888.82,N,,N,0,N,0,N,0,,0,,0,N,,NA,NA,NA,NA,NA,NA,828.26
5336,08/06/1997,7,45,HGHLNDS RANCH,CO,80130,3952,0,Y,O,8,S,N,,,,3,F,3,112500,S,160,H,1993,,,,,A,98688,N,,Y,34093.41,1,379.32,Y,571.94,N,0,N,0,N,0,,0,,0,N,,NA,NA,NA,NA,Y,Y,828.36
6761,01/18/2001,3,43,KENMORE,WA,98028,4216,0,O,O,7,B,N,,,,1,M,1,87500,U,0,C,1961,,,,,A,76209,N,,Y,105.83,0,,Y,0,N,0,N,0,N,0,,0,,0,N,,Y,Y,N,NA,Y,Y,829.51
1896,01/01/1969,1,61,ARVADA,CO,80007,7017,0,,O,8,M,N,,,,1,M,2,125000,S,170,M,1999,,,1,,A,364194,N,,N,,1,2412.56,N,,N,0,N,0,N,0,,0,,0,N,,NA,NA,NA,NA,NA,NA,829.57
21055,03/23/2007,1,33,WEBB,IA,51366,7588,0,P,O,10,M,N,,,,1,F,1,15000,H,0,,,,,,,,52621,N,,Y,-137.95,0,,N,,N,0,N,0,N,0,,0,,0,N,,Y,Y,NA,NA,NA,Y,829.63
24230,01/22/1999,1,58,BYRON CENTER,MI,49315,8208,1,Z,O,2,M,Y,Y,,,1,M,3,45000,N,310,G,,B,R,3,,A,8494,N,,N,,1,7710.94,N,,N,0,N,0,N,0,,0,,0,N,,Y,NA,NA,NA,NA,NA,830.57
44872,05/16/1997,2,84,S SAN FRAN,CA,94080,4310,0,O,R,2,S,N,,,,1,F,1,24499.92,H,0,,,,,,,,4429,N,,Y,2526.15,0,0,Y,15807.04,N,0,N,0,N,0,,0,,0,N,,NA,NA,NA,NA,NA,Y,831.65
40503,04/11/1997,1,45,INDEPENDENCE,MO,64056,3220,1,5,O,12,M,Y,,Y,,1,M,2,39999.96,U,50,E,,,,2,,E,3020,N,,N,,1,3806.48,N,,N,0,N,0,N,0,,0,,0,N,,NA,NA,NA,NA,Y,NA,832.18
41735,05/01/1979,2,80,TILTONSVILLE,OH,43963,1070,0,P,R,11,M,N,,,,1,M,2,15000,U,30,,,B,R,1,,,6806,N,,Y,9723.71,0,,Y,38737.43,N,0,N,0,N,0,,0,,0,Y,0,NA,Y,NA,NA,NA,Y,832.22
3259,02/04/1991,2,42,TICABOO,UT,84533,2224,0,,R,1,M,N,,,,1,M,2,45000,N,40,,,B,R,1,,,39232,N,,Y,5701.63,0,,N,,N,0,N,0,N,0,,0,,0,N,,NA,NA,NA,NA,NA,NA,833.87
23389,05/01/1977,7,49,KENNEWICK,WA,99337,5853,1,3,O,15,M,Y,,Y,,2,M,4,125000,S,0,G,,B,R,1,,,20182,N,,Y,14997.88,1,1283.63,Y,7007.86,N,0,Y,23874.49,N,0,,0,,0,N,,Y,Y,NA,NA,Y,Y,835.92
45399,10/30/1995,3,24,WALNUT CREEK,CA,94595,1441,0,O,O,1,B,N,,,,1,F,1,87500,N,0,P,1991,B,R,,,B,55829,N,,Y,50265.73,0,,Y,95.04,N,0,N,0,N,0,,0,,0,N,,Y,Y,NA,N,Y,Y,836.41
34758,11/17/1975,1,59,LAKE GENEVA,WI,53147,2851,0,P,O,13,B,N,,,,1,M,1,62500,N,0,C,,,,,,E,13467,N,,Y,25727.99,0,,N,,N,0,N,0,N,0,,0,,0,N,,Y,Y,NA,NA,N,NA,836.97
27300,03/11/2003,1,50,COLORADO SPGS,CO,80911,2938,0,1,O,14,M,N,,,,1,M,2,62500,N,320,F,1973,B,R,2,,A,50785,N,,N,,0,,N,,Y,58405.75,N,0,N,0,,0,,0,N,,NA,NA,NA,NA,NA,NA,837.94
42332,11/24/2000,4,52,PADUCAH,KY,42003,9010,2,P,O,2,M,Y,,Y,,1,M,3,39999.96,S,260,,,B,R,1,,,623,N,,Y,1144.59,0,,Y,2999.14,Y,107978.68,N,0,N,0,,0,Y,5246.93,N,,Y,Y,NA,Y,Y,Y,837.96
17007,02/27/2006,2,37,GILLETTE,WY,82716,9249,,O,,0,,,,,,0,,,,,0,,,,,,,,,N,0,Y,1154.38,0,,Y,32.02,N,0,N,0,N,0,,0,,0,N,,Y,Y,NA,NA,Y,Y,838.96
36684,07/25/1996,1,75,SAINT LOUIS,MO,63128,2461,0,8,O,13,M,N,,,,1,M,2,62500,G,170,H,1973,B,R,2,Y,A,41549,N,,Y,1803.11,0,,N,,N,0,N,0,N,0,,0,,0,N,,NA,NA,NA,NA,NA,NA,842.91
1252,03/04/1982,1,59,SAINT PAUL,MN,55110,1836,1,C,O,15,M,Y,,Y,Y,3,M,2,349999.92,G,50,O,1994,B,R,2,,A,452259,N,,N,,0,0,N,,N,0,Y,0,N,0,,0,,0,N,,NA,NA,NA,NA,NA,NA,843.44
29330,05/21/2004,1,28,DETROIT,MI,48221,1451,1,O,R,1,B,Y,Y,,,1,M,1,62500,Z,0,B,,,,,,E,7386,N,,N,,0,,N,,Y,75513.19,N,0,N,0,,0,,0,N,,NA,NA,NA,NA,NA,NA,843.45
4112,02/01/1980,7,56,WAYZATA,MN,55391,2909,0,O,O,3,M,N,,,,3,M,4,259999.92,G,590,R,1948,B,R,2,,A,216849,N,,Y,7688.54,1,1801.44,Y,906.98,N,0,Y,31358.31,N,0,,0,,0,N,,Y,NA,NA,NA,Y,N,843.64
38531,06/30/1994,1,30,APPLETON,WI,54915,2963,1,O,R,2,M,Y,Y,,,1,M,2,87500,N,80,,,B,R,1,,,583,N,,Y,351.09,0,,N,,N,0,N,0,N,0,,0,,0,N,,NA,NA,NA,NA,NA,NA,843.83
11508,06/29/1978,2,46,CLIFTON HILL,MO,65244,2146,1,O,O,15,M,Y,,Y,,1,M,2,34351.92,N,30,,,B,R,1,,,5763,N,,Y,-35.67,0,,N,,N,0,N,0,N,0,,0,,0,N,,Y,Y,NA,NA,NA,Y,846.89
5929,07/09/1999,4,47,CENTENNIAL,CO,80122,2154,0,O,O,11,B,N,,,,1,F,1,75399.96,X,160,I,1963,,,1,,A,41011,N,,Y,1298.18,0,,Y,0.64,N,0,N,0,Y,8286.64,,0,,0,N,,Y,Y,N,Y,NA,Y,850.89
5412,02/23/1998,2,34,MINNETONKA,MN,55305,7410,0,P,O,8,B,N,,,,1,F,1,27000,S,60,,,,,1,,,1286,N,,Y,772.19,0,,Y,100,N,0,N,0,N,0,,0,,0,N,,Y,Y,Y,Y,NA,Y,851.05
14641,06/13/2005,2,37,BLOOMINGTON,MN,55425,2128,0,P,R,3,B,N,,,,1,M,1,81999.96,X,100,G,,,,1,,,5748,N,,Y,37129.91,1,40,N,,N,0,N,0,N,0,,0,,0,N,,Y,Y,NA,NA,Y,Y,852.75
31711,03/29/2006,1,78,MILTON,MA,02186,3148,1,Z,O,15,M,Y,,Y,,3,M,2,62500,N,0,O,1929,B,R,2,,A,422853,N,,N,,1,471.22,N,,N,0,N,0,N,0,,0,,0,N,,NA,NA,NA,NA,NA,NA,852.89
27933,08/29/2003,1,32,MILWAUKEE,WI,53208,1962,0,Q,O,5,M,N,,,,1,F,2,3499.92,N,130,C,1900,B,R,,,D,156,N,,N,,0,,N,,N,0,N,0,Y,63356.94,,0,,0,N,,NA,NA,NA,NA,NA,NA,853.31
44894,10/08/1993,1,82,SAN FRANCISCO,CA,94122,1928,0,O,R,3,S,N,,,,1,F,1,75000,N,0,,,,,,,,89324,N,,N,,1,728.94,N,,N,0,N,0,N,0,,0,,0,N,,NA,NA,NA,NA,NA,NA,853.31
34937,06/28/1993,3,36,WESTMINSTER,CO,80031,5171,,N,,0,,,,,,0,,,,,0,,,,,,,,2000000,N,,Y,75.97,0,0,Y,2948.12,Y,0,N,0,N,0,,0,,0,N,,Y,Y,NA,NA,Y,Y,853.7
43393,08/28/1978,4,77,EAST ALTON,IL,62024,1361,0,8,O,15,M,N,,,,1,M,2,15999.96,S,0,D,,B,R,,Y,A,4715,Y,30000,Y,3558.89,1,2279.56,Y,3001.95,N,0,N,0,N,0,,0,,0,N,,NA,NA,NA,Y,NA,Y,853.72
30646,07/08/2005,2,39,GREAT FALLS,MT,59405,2823,0,P,O,1,B,N,,,,1,M,1,25000,N,30,C,1956,B,R,,,A,24639,N,,Y,176.22,0,,N,,Y,48052.12,N,0,N,0,,0,,0,N,,NA,NA,NA,NA,NA,Y,854
29724,10/20/2004,1,30,LONG BEACH,CA,90808,3403,1,O,O,2,M,Y,Y,,,1,M,2,87500,N,0,Q,1950,B,R,,,A,142498,N,,N,,1,9781.43,N,,N,0,N,0,N,0,,0,,0,N,,NA,NA,NA,NA,Y,NA,854.41
14527,08/16/2004,1,28,CLEVELAND,OH,44108,1865,1,P,O,1,M,Y,Y,,,1,M,2,45000,Z,180,D,1915,B,R,2,,A,14663,N,,Y,987.86,0,,N,,N,0,N,0,N,0,,0,,0,N,,NA,NA,NA,NA,NA,NA,854.71
7731,05/10/2002,4,43,CORNING,CA,96021,9006,1,5,O,7,M,Y,,Y,,1,M,4,45000,N,0,H,,B,R,2,Y,,34107,N,,Y,2286.38,0,0,Y,772.5,N,0,N,0,Y,120981.08,,0,,0,N,,NA,NA,NA,NA,NA,NA,856.28
5142,02/25/1994,1,58,NEW YORK,NY,10023,6258,0,N,O,5,M,N,,,,3,M,2,87500,N,90,Q,,B,R,,,,865412,N,,N,,1,980.72,N,,N,0,N,0,N,0,,0,,0,N,,NA,NA,NA,NA,NA,NA,856.3
28991,05/31/2001,2,31,COVINGTON,LA,70435,8363,1,P,O,6,A,Y,Y,,,1,M,2,62500,N,290,,,,,,,,7340,N,,N,,0,,N,,Y,80152.4,N,0,N,0,Y,33286.25,,0,N,,NA,NA,NA,NA,NA,NA,856.35
47,01/05/1996,7,66,WESTON,WI,54476,3186,0,O,O,5,B,N,,,,1,F,1,26952,N,80,E,,,,1,,,87328,Y,96683.7,Y,179.41,1,491.89,N,,N,0,N,0,N,0,,0,,0,N,,Y,NA,NA,Y,NA,Y,856.5
41006,05/19/1995,2,44,GALLIPOLIS,OH,45631,8584,1,1,O,15,M,Y,Y,,,1,M,2,87500,N,330,D,,B,R,3,,,5313,N,,Y,1142.14,0,,N,,Y,63446.46,N,0,N,0,,0,,0,N,,Y,Y,NA,NA,N,Y,856.59
27694,06/27/2003,1,36,GRESHAM,OR,97080,9525,2,1,O,6,M,Y,Y,,,1,M,2,62500,G,240,J,1982,B,R,2,,A,29006,N,,N,,0,,N,,N,0,N,0,Y,146296.81,,0,,0,N,,NA,NA,NA,NA,NA,Y,856.73
5364,10/03/1997,3,52,ROCK SPRINGS,WY,82901,4436,0,2,O,3,M,N,,,Y,2,F,2,54000,N,320,F,,B,R,2,,,75631,N,,Y,1811.17,0,,Y,7330.77,N,0,N,0,N,0,,0,,0,N,,Y,Y,NA,NA,Y,Y,858.04
46116,09/29/1986,2,60,ONTARIO,OR,97914,2811,1,O,O,12,M,Y,,Y,,1,M,2,125000,J,150,,,,,1,,,4981,N,,Y,1344.37,0,,N,,N,0,N,0,N,0,,0,,0,N,,NA,NA,NA,NA,NA,Y,858.24
14039,03/25/2005,4,29,GLENDALE,AZ,85308,4412,0,O,O,0,S,N,,,,1,M,1,30000,N,230,J,1983,,,1,Y,A,71810,N,,Y,3035.94,0,0,Y,19312.92,N,0,N,0,N,0,,0,,0,N,,Y,Y,NA,Y,Y,Y,858.85
46948,06/19/1998,5,23,MURRAY,UT,84107,6894,1,,R,0,M,Y,,Y,,1,U,1,25000,N,200,,,B,R,2,,,6107,N,,Y,2353.48,1,3301.57,Y,,N,0,N,0,N,0,,0,,0,N,,N,Y,NA,N,Y,Y,859.25
16644,01/17/2006,2,50,BRANSON,MO,65616,6210,0,Z,O,7,S,N,,,,1,F,2,62500,N,300,,,B,R,,,,16325,N,0,Y,29510.71,0,,Y,19819.32,N,0,N,0,N,0,,0,,0,N,,NA,NA,NA,NA,NA,NA,860.25
